localTime,ggd,ggd_os,ecn_AB46,ecn_AB47,waag_1184527,waag_1184739,waag_1183931,waag_53788,waag_26296,waag_1184206,waag_1185325,waag_54200,waag_1184453,waag_717780,waag_55303,waag_55300,waag_13905017,waag_14560051,waag_1184838,waag_54911
2016-07-28 05:00:00+02:00, 11.600, 11.300, 10.862,  6.954,  8.782,  4.968, 10.333,  1.342,, 23.241,  9.480, 12.974, 16.403, 16.593,  4.146,  7.958, 18.364, 25.399, 29.372, 12.204
2016-07-28 06:00:00+02:00, 11.400, 13.500, 10.209,  7.188,  9.322,  7.766, 14.396,  4.377,, 24.534, 13.893, 11.732, 19.077, 21.467,  6.112, 10.196, 18.684, 30.307, 32.313, 15.195
2016-07-28 07:00:00+02:00, 12.800, 18.200, 17.801, 12.604, 16.245, 11.695, 18.354,  9.844,, 23.836, 17.327, 17.989, 22.927, 27.941,  7.583, 14.983, 20.969, 28.477, 39.624, 16.640
2016-07-28 08:00:00+02:00, 21.200, 24.000, 18.093, 17.042, 18.798, 13.450, 23.938, 18.645,, 26.247, 24.097, 22.578, 33.843, 35.041, 13.765, 15.974, 27.663, 32.115, 47.732, 18.116
2016-07-28 09:00:00+02:00,, 22.800, 17.743, 13.843, 24.924, 18.733, 25.219, 17.739,, 25.532, 23.096, 23.467, 31.299, 35.825,, 20.544, 28.493, 31.995,, 21.023
2016-07-28 10:00:00+02:00,, 20.400, 17.990, 12.889, 18.395, 14.450, 22.698, 14.807,, 22.891, 20.678, 23.416, 25.965, 28.776,, 11.661, 26.750, 28.771,, 19.481
2016-07-28 11:00:00+02:00,, 20.800, 16.854, 10.587, 17.339, 10.304, 22.038,,, 20.599, 18.154, 19.060, 22.002, 33.408, 15.840,  6.416, 24.139, 25.164,, 14.878
2016-07-28 12:00:00+02:00,, 20.600, 18.437,  8.281, 20.694, 11.242, 20.911, 10.384,, 22.721, 27.802, 17.438, 25.430, 31.062,  5.766, 10.275, 25.520,,, 15.713
2016-07-28 13:00:00+02:00,, 22.700, 26.827, 12.705, 18.704, 16.984, 25.572, 16.058,, 23.352, 39.507, 18.294, 25.350, 35.755, 12.988, 17.776, 26.137,,, 23.908
2016-07-28 14:00:00+02:00,, 16.800, 24.765,  9.154, 13.995, 16.709, 20.199, 13.435,, 22.161, 29.427, 17.270, 19.443, 23.855,  6.692, 17.583, 21.240,,, 24.703
2016-07-28 15:00:00+02:00,, 14.800, 23.212,  7.931, 18.699,  9.766, 18.096,  9.835,, 23.242, 24.560, 15.032, 21.066, 24.569,  4.027, 13.274, 18.819,,, 17.569
2016-07-28 16:00:00+02:00,, 16.800, 26.479, 11.458, 18.218, 12.854, 23.291, 14.386,, 27.363, 33.502, 18.831, 33.333, 28.801, 13.233, 16.785, 25.994,,, 21.098
2016-07-28 17:00:00+02:00,, 19.100, 25.588, 14.370, 23.121, 14.312, 21.902, 15.576,, 31.999, 34.940, 21.980, 38.420, 32.970, 14.005, 18.638, 26.129,,, 20.329
2016-07-28 18:00:00+02:00,, 14.200, 24.267, 11.048, 25.696, 17.428, 24.771, 18.094,, 34.027, 33.690, 16.499, 38.682, 35.346, 15.437, 19.684, 27.681,,, 22.384
2016-07-28 19:00:00+02:00,, 15.500, 18.569, 16.452, 26.173, 24.362, 27.290, 20.936,, 37.120, 40.013, 20.628, 39.663, 32.979, 18.647, 24.056, 31.227,,, 28.785
2016-07-28 20:00:00+02:00,, 13.400, 18.099, 10.864, 21.649, 18.088, 21.027,,, 26.768, 28.231, 16.257, 30.113, 24.540, 15.323, 19.819, 24.334,,, 22.214
2016-07-28 21:00:00+02:00,, 12.200, 17.337,  8.570, 26.519, 13.722, 22.080, 14.979,, 28.834, 24.485, 15.107, 29.287, 23.800, 13.623, 16.694, 25.829,, 43.948, 20.875
2016-07-28 22:00:00+02:00,, 11.100, 20.724, 12.845, 33.427, 16.374, 24.974, 17.112,, 35.457, 21.165, 17.405, 36.642, 30.273, 14.489, 19.472, 29.215,,, 22.593
2016-07-28 23:00:00+02:00,, 19.700, 27.515, 16.997, 26.282, 18.623, 28.572, 21.864,, 33.167, 32.551, 27.558, 34.103, 46.631, 14.597, 23.370, 34.055,,, 23.206
2016-07-29 00:00:00+02:00,, 24.100, 29.264, 22.971, 31.743, 21.103, 27.815, 21.492,, 30.807, 32.003, 25.346, 39.214, 41.220,, 25.674, 35.496,,, 23.106
2016-07-29 01:00:00+02:00,, 23.800, 32.548, 21.318, 22.127, 18.616, 23.086, 18.051,, 23.103, 30.812, 23.921, 27.807, 41.376,, 24.409, 32.539,,, 24.990
2016-07-29 02:00:00+02:00,, 17.600, 22.250, 14.689, 17.931, 10.887, 20.586, 13.967,, 23.836, 25.132, 19.248, 27.376, 32.707, 11.703, 13.030, 26.066,,, 14.091
2016-07-29 03:00:00+02:00,, 11.200, 18.984,  9.522, 18.630, 10.493, 16.073,  9.074,, 21.546, 19.574, 16.588, 21.133, 26.729, 10.454,  9.246, 21.642,, 42.757, 11.467
2016-07-29 04:00:00+02:00,,  9.200,  7.464,  6.082, 16.515,  9.251, 15.630,  9.037,, 24.423, 19.092, 12.752, 21.036, 16.392,,  9.324, 20.321,, 34.607, 11.968
2016-07-29 05:00:00+02:00,, 10.600,  9.871,  8.591, 14.285,  7.451, 15.084,  7.103,, 23.347, 13.356, 11.899, 18.659, 13.330,,  9.128, 19.577,, 32.874, 12.479
2016-07-29 06:00:00+02:00,, 12.700, 11.273,  7.299, 11.454,  7.942, 15.013,  6.791,, 21.436, 16.413, 11.426, 18.828, 16.362,,  9.960, 20.894,, 34.241, 13.690
2016-07-29 07:00:00+02:00,, 15.000, 17.970,  9.871, 10.220,  9.219, 15.906,  9.446,, 22.700, 18.509, 15.094, 20.546, 29.529, 12.486, 11.145, 23.245,, 48.237, 14.338
2016-07-29 08:00:00+02:00,, 20.000, 23.991, 13.188, 16.110, 12.558, 19.893, 14.837,, 24.111, 25.739, 18.217, 23.499, 34.279, 15.051, 15.233, 27.092,, 52.858, 17.858
2016-07-29 09:00:00+02:00,, 20.100, 23.489, 12.656, 19.484, 14.854, 20.202, 13.499,, 21.905, 27.721, 16.366, 22.034, 32.191, 14.925, 17.783, 27.170,,, 19.347
2016-07-29 10:00:00+02:00,, 19.100, 25.690, 12.881, 14.152, 13.434, 20.168, 12.464,, 19.512, 31.293, 16.462, 21.262, 36.874, 13.794,  6.699, 23.913,,, 19.830
2016-07-29 11:00:00+02:00,, 18.900, 21.214, 11.593, 14.735, 13.718, 20.269, 11.987,, 16.532, 27.029, 17.732, 21.459, 24.896, 12.607,  5.905, 24.623,,, 18.152
2016-07-29 12:00:00+02:00,, 21.100, 23.151, 15.236, 20.654, 18.694, 25.358, 15.028,, 34.449, 33.169, 20.991, 32.559, 32.519, 17.782, 17.716, 30.432,,, 20.250
2016-07-29 13:00:00+02:00,, 21.000, 27.646, 17.102, 19.918, 18.926, 20.370, 15.821,, 28.536, 32.256, 17.395, 23.760, 35.265, 11.283, 20.535, 27.262,,, 23.163
2016-07-29 14:00:00+02:00,, 12.500, 19.291, 11.642, 22.504, 19.623, 23.733,,, 26.814, 32.672, 13.290, 25.587, 27.625, 13.138, 20.096, 23.311,,, 22.191
2016-07-29 15:00:00+02:00,  6.900,  9.200, 17.196, 10.272, 15.819, 13.215, 12.796,,, 14.537,,  7.334, 18.836, 19.066,  7.945, 16.387, 15.588,,, 19.884
2016-07-29 16:00:00+02:00,  8.000,  8.900, 23.192, 11.169,  7.659, 11.599, 11.491,,, 17.704,,  6.149, 16.973, 19.529,  2.842, 16.394, 12.987,,, 15.289
2016-07-29 17:00:00+02:00, 10.600, 17.500, 23.579, 11.488, 19.919, 17.517, 23.941, 17.516,, 26.390,, 17.147, 26.225, 37.386, 12.276, 20.402, 26.309,,, 18.657
2016-07-29 18:00:00+02:00,  6.300,  8.300, 17.565,  8.263, 15.192, 12.773, 15.781, 11.447,, 21.049,, 10.493, 23.782, 23.461,  9.069, 15.320, 17.366,,, 16.002
2016-07-29 19:00:00+02:00,  7.100,  8.500, 17.110,  9.523, 17.541, 11.829, 17.870,,, 23.035,, 11.375, 22.958, 22.267,  8.570, 16.751, 11.045,,, 14.279
2016-07-29 20:00:00+02:00,  7.500,  9.600, 15.875, 13.646, 22.380, 16.503, 19.420,,, 28.407,, 13.416, 26.977, 24.245, 11.150, 20.538, 24.179,,, 21.869
2016-07-29 21:00:00+02:00,  7.900, 10.200, 19.332, 11.171, 24.512, 19.382, 22.778, 17.340,, 31.713,, 16.917, 29.870, 27.582, 12.188, 22.328, 28.418,,, 24.874
2016-07-29 22:00:00+02:00,  6.800, 10.500, 20.446, 13.811, 22.891, 19.088, 20.388, 15.621,, 31.215,, 15.854, 30.864, 29.154, 11.915, 21.104, 26.680,,, 24.447
2016-07-29 23:00:00+02:00,  8.300, 12.200, 18.513, 13.147, 19.416, 15.207, 17.558, 12.476,, 24.008,, 13.325, 26.034, 29.475,  8.344, 17.150, 24.749,,, 18.601
2016-07-30 00:00:00+02:00,  9.000, 14.500, 20.059, 10.039, 19.605, 12.887, 17.777, 13.437,, 26.741,, 15.695, 25.029, 30.992, 10.335, 14.037, 26.068, 30.456,, 15.573
2016-07-30 01:00:00+02:00, 10.000, 16.000, 20.048, 14.448, 20.490, 16.256, 19.796, 15.675,, 29.444,, 17.436, 27.090, 31.312, 13.818, 15.811, 27.396, 32.504,, 18.709
2016-07-30 02:00:00+02:00,  8.200, 13.100, 25.250, 13.557, 21.463, 19.298, 18.481, 13.534,, 30.484,, 15.123, 24.522, 35.882, 11.803, 21.764, 25.086, 29.679, 43.281, 24.508
2016-07-30 03:00:00+02:00, 10.900, 15.700, 27.714, 12.978, 20.721, 15.807, 19.093, 15.122,, 28.402, 26.135, 17.970, 25.920, 37.488, 12.749, 18.117, 29.373, 30.874, 40.435, 21.225
2016-07-30 04:00:00+02:00, 15.700, 18.200, 23.509, 13.608, 23.846, 17.985, 23.835, 16.893,, 31.277, 26.354, 21.468, 29.667, 37.108, 16.920, 20.074, 30.109, 31.420, 40.752, 23.529
2016-07-30 05:00:00+02:00, 12.500, 19.900, 21.257, 15.684, 21.507, 13.507, 22.753, 17.145,, 30.815, 25.789, 20.943, 25.791, 33.945, 13.337, 16.177, 29.703, 30.910, 37.649, 18.961
2016-07-30 06:00:00+02:00, 18.100, 19.300, 20.171, 13.946, 22.652, 12.811, 20.846,,, 26.349, 24.697, 20.712, 29.437, 29.993, 17.494, 14.687, 29.491, 30.787, 38.199, 18.242
2016-07-30 07:00:00+02:00, 24.800, 23.300, 20.661, 15.949, 23.480, 17.873, 27.726,,, 34.446, 26.921, 25.037, 30.274, 31.438, 22.082, 21.242, 33.182, 37.200, 38.184, 21.618
2016-07-30 08:00:00+02:00, 15.000, 16.900, 20.581, 18.687, 18.855, 10.522, 23.564,,, 21.538, 14.473, 19.820, 22.991, 22.322, 13.809, 15.988, 30.393, 24.450, 27.220, 18.128
2016-07-30 09:00:00+02:00, 14.900, 16.500, 23.479, 16.485, 18.759,  8.539, 13.084, 12.215,, 14.077, 10.443, 12.850, 23.431, 14.465, 11.256, 11.174, 24.424, 17.283, 33.408, 14.475
2016-07-30 10:00:00+02:00, 15.700, 14.600, 24.845, 21.595, 18.651,  6.287, 13.032,,, 15.231,  8.457, 11.852, 22.335, 18.605, 11.501,  9.882, 23.734, 23.768, 35.078, 13.107
2016-07-30 11:00:00+02:00, 12.600, 11.100, 39.022, 18.881, 17.860,  9.314, 12.819,,, 16.212,  8.702, 11.809, 17.298, 21.906,  9.895, 11.411, 25.317, 26.912, 37.541, 14.070
2016-07-30 12:00:00+02:00, 12.100, 13.500, 34.822, 20.819, 16.593, 10.652, 11.069,,, 13.447, 10.034, 11.975, 16.684, 27.102,  6.120, 11.987, 22.560, 25.866,, 12.161
2016-07-30 13:00:00+02:00, 16.400, 14.300, 35.356, 20.120, 25.655, 10.708, 15.987,,, 20.200, 10.713, 18.138, 26.239, 24.631, 17.181, 11.589, 26.753, 26.266,, 14.607
2016-07-30 14:00:00+02:00, 11.100, 15.200, 35.863, 10.252, 19.165,  7.803, 13.620,,, 13.967,, 16.978, 21.426, 23.242,  8.398,  8.610, 19.966, 20.746, 23.746, 15.951
2016-07-30 15:00:00+02:00, 15.100, 17.000, 31.260, 13.712, 12.567,  7.142, 15.121, 14.272,, 15.616,, 13.035, 11.051, 26.205,  7.529, 10.345, 19.738, 20.558, 24.179, 11.841
2016-07-30 16:00:00+02:00, 16.200, 17.000, 24.310, 15.709, 20.910, 13.535, 19.658, 22.122,, 30.592,, 17.307, 30.266, 42.380, 14.784, 15.922, 27.581, 45.474,, 13.905
2016-07-30 17:00:00+02:00, 13.400, 13.700, 33.918, 12.484, 27.487, 15.428, 20.839,  7.008,, 21.116,, 19.145, 33.316, 39.304, 21.806, 18.874, 22.651, 29.235,, 11.485
2016-07-30 18:00:00+02:00, 18.100, 16.500, 26.878, 13.291, 20.624, 14.491, 17.483, 14.008,, 31.442,, 18.661, 36.550, 39.301, 15.160, 18.076, 29.810, 34.581,, 10.520
2016-07-30 19:00:00+02:00, 11.900, 17.700, 32.008, 18.308, 29.431, 18.406, 27.488, 33.652,, 45.547,, 30.362, 39.300, 51.845, 15.063, 20.649, 40.054, 44.250,, 19.467
2016-07-30 20:00:00+02:00,  8.800, 21.000, 40.291, 23.448, 39.221, 16.447, 24.265, 27.744,, 32.858,, 34.514, 33.682, 53.043, 15.006, 19.078, 42.679, 33.883,, 22.726
2016-07-30 21:00:00+02:00,  7.900, 22.300, 37.979, 17.607, 29.432, 16.339, 23.098, 26.931,, 29.778,, 32.292, 27.649, 51.098, 19.678, 18.637, 36.867, 30.545,, 18.363
2016-07-30 22:00:00+02:00, 13.200, 17.600, 25.885, 17.212, 29.423, 11.629, 26.670, 29.237,, 29.936,, 33.900, 30.495, 41.596, 16.910, 16.883, 35.373, 29.882,, 19.012
2016-07-30 23:00:00+02:00, 14.500, 17.600, 19.536, 21.373, 30.334,  7.931, 23.474, 14.572,, 25.152,, 24.941, 35.622, 23.335, 16.282, 12.170, 25.221, 21.963,, 14.312
2016-07-31 00:00:00+02:00, 14.300, 25.000, 33.513, 28.414, 38.013, 14.331, 27.553, 20.409,, 29.361,, 30.038, 35.238, 28.235, 18.553, 17.553, 30.511, 25.581,, 20.748
2016-07-31 01:00:00+02:00, 17.100, 17.400, 24.586, 24.089, 24.060, 12.675, 20.541, 20.833,, 31.526,, 17.124, 28.659, 24.184, 16.276, 14.144, 34.117, 28.557, 37.304, 18.708
2016-07-31 02:00:00+02:00, 10.500,  9.900, 19.982, 16.751, 21.183,  8.248, 16.253, 16.727,, 23.945,  9.232, 12.987, 20.280, 19.423, 13.332, 10.342, 30.727, 24.505, 27.913, 12.447
2016-07-31 03:00:00+02:00, 10.100, 11.400, 24.001, 17.284, 23.811, 10.990, 19.649, 15.839,, 27.318, 11.944, 17.349, 24.104, 22.772, 15.180, 13.034, 33.725, 27.525, 27.905, 14.980
2016-07-31 04:00:00+02:00, 10.700, 13.200, 27.093, 19.629, 21.979,  9.657, 18.327, 15.320,, 22.982, 13.011, 15.559, 21.810, 19.919, 13.728, 13.152, 35.318, 25.911, 30.374, 14.493
2016-07-31 05:00:00+02:00,  9.300, 14.600, 27.871, 16.362, 21.248,  9.611, 18.997, 14.140,, 21.896, 15.807, 19.783, 22.109, 21.568,  9.575, 14.565, 33.207, 24.746, 23.832, 15.447
2016-07-31 06:00:00+02:00,  9.300, 18.000, 32.118, 21.349, 19.424, 10.332, 17.801, 17.128,, 20.305, 14.085, 24.067, 17.478, 26.946, 11.245, 14.596, 39.951, 31.816, 26.009, 16.492
2016-07-31 07:00:00+02:00, 13.000, 23.300, 34.209, 23.601, 18.230, 13.453, 22.133, 12.599,, 22.021, 20.903, 28.780, 26.396, 29.380, 15.424, 20.352, 28.814, 26.398, 35.140, 20.128
2016-07-31 08:00:00+02:00, 22.000, 27.100, 29.428, 24.531, 17.173, 13.717, 24.247, 15.834,, 25.476, 28.812, 25.857, 27.257, 27.922, 17.908, 19.694, 37.949, 28.665, 30.016, 19.511
2016-07-31 09:00:00+02:00, 24.500, 24.100, 25.841, 23.294, 19.333, 13.626, 24.938, 16.658,, 24.028, 27.172, 23.056, 28.327, 31.142, 20.312, 19.850, 28.349, 30.030, 29.370, 20.161
2016-07-31 10:00:00+02:00,  8.900, 20.300, 25.414, 22.946, 21.127, 13.115, 24.732, 13.043,, 17.302, 19.984, 20.800, 30.580, 26.854,  4.351, 17.922, 23.910, 20.446, 24.968, 19.891
2016-07-31 11:00:00+02:00,  6.900, 16.700, 22.700, 16.753, 14.927,  8.963, 17.124, 10.754,, 13.042, 16.590, 14.950, 30.844, 20.725,  3.697,  6.855, 19.607, 20.493,, 14.518
2016-07-31 12:00:00+02:00, 10.400, 18.800, 29.489, 22.547, 22.822, 12.915, 20.089, 11.771,, 19.454, 23.560, 18.006, 38.744, 27.515,  7.864, 17.417, 26.256, 28.165,, 19.609
2016-07-31 13:00:00+02:00, 10.000, 22.100, 27.941, 29.268, 27.046, 15.559, 24.157, 13.371,, 14.096, 22.525, 23.292, 39.007, 27.126, 12.052, 19.369, 28.256, 21.873,, 20.337
2016-07-31 14:00:00+02:00,  7.900,  8.300, 15.949, 11.232,  8.789,  6.295,  9.949,  5.384,,  8.405, 16.056, 10.714, 20.896, 12.929,  3.053,  7.074, 10.777, 14.723,, 11.006
2016-07-31 15:00:00+02:00,  7.200,  7.300, 12.533,  8.503,  9.403,  4.674, 11.215,  4.832,, 14.481, 13.296,  4.841, 20.086, 11.653,  2.910,  6.099, 12.716, 19.130,,  8.544
2016-07-31 16:00:00+02:00,  5.400, 11.500, 16.502, 16.158, 17.542,  8.832, 17.141, 10.688,, 14.652, 15.696, 13.595, 26.190, 19.812,  9.688,  9.515, 18.993, 21.379,, 17.099
2016-07-31 17:00:00+02:00,  5.500, 12.200, 14.448, 18.191, 17.805,  8.109, 15.278, 10.315,, 10.916, 13.786, 17.225, 26.276, 16.994,  2.041,  9.699,  9.243, 22.199,, 13.742
2016-07-31 18:00:00+02:00,  5.400,  9.700, 15.107, 16.454, 12.462, 10.127, 12.754, 10.706,, 12.034, 12.814, 11.706, 25.334, 12.671,  6.397,  8.743, 13.258, 17.603,,  8.646
2016-07-31 19:00:00+02:00,  7.100, 17.100, 21.369, 17.681, 20.594, 11.837, 17.807, 11.901,, 14.773, 17.850, 17.606, 26.486, 19.521,  8.806, 11.986,  3.240, 17.376,, 13.295
2016-07-31 20:00:00+02:00,  5.300, 14.600, 17.552, 18.007, 16.563,  8.085, 14.084,  8.117,, 23.196, 13.344, 15.944, 27.885, 14.213,  8.701,  9.372,  9.545, 18.130,,  9.365
2016-07-31 21:00:00+02:00,  5.800,  6.700, 12.262, 13.659, 16.802,  6.057, 13.786, 10.536,, 24.562, 14.899, 12.581, 23.477, 17.019, 10.271,  6.852, 21.729, 20.587,, 11.490
2016-07-31 22:00:00+02:00,  7.300,  9.300, 11.955, 16.545, 17.410,  7.571, 15.564, 11.789,, 22.931, 19.716, 20.025, 23.574, 19.066, 10.100,  9.786, 25.520, 20.342,, 12.769
2016-07-31 23:00:00+02:00, 12.100, 11.900, 20.218, 15.891, 23.071,  8.241, 14.534, 10.307,, 20.437, 19.861, 17.226, 18.464, 20.228, 11.961, 10.966, 26.517, 16.156,, 13.023
2016-08-01 00:00:00+02:00, 11.200, 15.500, 28.711, 23.599, 24.317, 15.928, 13.954, 10.867,, 19.927, 21.202, 17.701, 18.592, 27.596, 12.055, 20.380, 26.470, 16.605,, 24.293
2016-08-01 01:00:00+02:00, 11.200, 16.700, 28.666, 27.508, 23.235, 14.472, 14.123,  9.902,, 19.940, 27.435, 18.560, 18.530, 29.591, 11.805, 20.256, 27.294, 17.055,, 22.456
2016-08-01 02:00:00+02:00, 10.600, 16.400, 28.926, 27.634, 20.608, 15.189, 14.496,  9.817,, 19.940, 31.740, 20.052, 15.085, 32.889, 10.079, 19.692, 25.746, 15.115,, 17.595
2016-08-01 03:00:00+02:00, 23.800, 23.100, 35.510, 27.757, 17.878, 15.755, 18.169, 12.922,, 22.365, 34.182, 23.597, 17.375, 44.257, 19.463, 20.361, 26.317, 18.868,, 19.867
2016-08-01 04:00:00+02:00, 23.600, 26.400, 34.373, 23.438, 27.877, 12.843, 20.100, 16.053,, 22.741, 27.039, 26.828, 28.737, 41.206, 20.852, 17.674, 33.888, 24.582,, 17.348
2016-08-01 05:00:00+02:00, 19.000, 25.700, 40.990, 26.006, 23.292, 15.060, 22.655, 17.092,, 26.873, 26.905, 30.595, 31.953, 41.337, 15.264, 19.285, 33.967, 30.305,, 19.227
2016-08-01 06:00:00+02:00, 19.400, 21.700, 35.807, 23.571, 21.477, 13.621, 19.931, 11.410,, 26.778, 22.608, 23.233, 28.988, 44.210, 16.441, 15.942, 30.160, 31.529,, 17.255
2016-08-01 07:00:00+02:00, 21.200, 23.200, 41.459, 21.963, 19.091, 12.631, 21.050, 13.260,, 27.459, 25.331, 24.438, 27.074, 47.064, 16.707, 15.940, 29.548, 27.305,, 17.742
2016-08-01 08:00:00+02:00, 32.300, 34.600, 38.194, 29.858, 27.657, 18.937, 29.388, 19.510,, 30.373, 34.359, 31.524, 34.556, 46.937, 26.830, 21.366, 37.623, 32.660,, 21.931
2016-08-01 09:00:00+02:00, 32.300, 35.900, 48.483, 35.215, 31.994, 22.544, 32.936, 25.501,, 28.099, 38.662, 33.827, 36.758, 52.199, 26.171, 24.183, 39.531, 29.422,, 23.154
2016-08-01 10:00:00+02:00, 26.000, 28.700, 56.441, 32.602, 27.277, 24.705, 29.975, 19.105,, 23.956, 38.137, 27.032, 31.079, 53.825, 21.447, 35.314, 31.674, 18.325,, 24.918
2016-08-01 11:00:00+02:00, 11.000, 13.600, 32.254, 21.287,  3.248, 14.110,  9.366,  5.756,,  5.922, 23.042, 13.171, 15.884, 22.884,  8.642,  2.825, 13.449,  6.322,, 17.984
2016-08-01 12:00:00+02:00, 10.500, 11.100, 33.046, 19.813,  6.953,  9.865, 11.512,  7.804,,  9.471, 18.682, 11.175, 19.676, 18.359,  6.500, 10.153, 15.431, 15.880,, 14.013
2016-08-01 13:00:00+02:00,  9.100, 10.200, 30.681, 17.079, 12.700, 10.280, 12.046,  7.640,,  8.769, 12.976, 14.200, 21.434, 19.979,  1.562, 15.508, 13.145, 18.935,, 14.687
2016-08-01 14:00:00+02:00,  8.200,  8.100, 23.939, 12.594,  6.494,  7.337,  9.324,  6.736,,  5.751,  8.358, 13.549, 12.449, 14.689, -1.665, 11.877,  9.939, 18.380,, 16.183
2016-08-01 15:00:00+02:00,  7.900,  7.900, 29.772, 16.700, 16.353, 10.634,  9.818,  5.117,,  8.817,  9.196,  4.412, 19.860, 17.607,  2.648, 15.592, 11.889, 23.281,,  5.947
2016-08-01 16:00:00+02:00,  7.000,  6.800, 24.779, 16.674, 13.234, 13.159, 11.654,  7.915,, 13.554, 12.680,  2.284, 27.052, 17.869,  5.784, 14.804, 15.891, 29.031,,  3.204
2016-08-01 17:00:00+02:00,  6.600,  5.800, 14.468, 14.990, 11.778, 11.061, 11.939,  8.246,,  9.514, 14.263,  8.771, 19.342, 19.975,  2.438, 13.078, -1.729, 26.061,, 12.252
2016-08-01 18:00:00+02:00,  7.100,  6.600, 23.233, 17.896, 17.282, 14.024, 12.805, 10.978,, 20.832, 14.290, 13.951, 24.502, 18.504, 10.304, 18.479,  5.632, 22.634,,  8.836
2016-08-01 19:00:00+02:00,  6.700,  6.800, 37.715, 17.693, 19.068, 19.660, 16.891, 13.223,, 21.826, 20.338, 19.117, 34.958, 24.784,  9.343, 21.570, 11.229, 20.905,, 14.943
2016-08-01 20:00:00+02:00,  7.200,  7.500, 27.933, 15.431, 20.448,  8.499, 14.376, 13.031,, 25.686, 22.776, 15.579, 34.978, 21.654, 14.270, 11.573, 14.701, 19.843,, 11.363
2016-08-01 21:00:00+02:00,  5.900,  7.000, 19.424, 14.683, 20.305,  5.604, 14.166, 11.304,, 23.757, 17.407, 16.746, 27.135, 23.072,  9.146,  9.613, 21.009, 16.145,, 12.237
2016-08-01 22:00:00+02:00,  4.400,  7.400, 25.858, 18.768, 14.204,  7.672, 13.248,  9.320,, 22.488, 21.180, 16.967, 24.850, 25.951, 10.467, 12.418, 23.482, 15.367,, 15.018
2016-08-01 23:00:00+02:00,  7.400, 11.100, 30.400, 22.977, 23.813, 14.774, 14.364, 13.122,, 23.245, 21.018, 19.559, 23.977, 30.931, 13.966, 20.876, 25.997, 17.279,, 23.122
2016-08-02 00:00:00+02:00,  9.600, 14.600, 34.533, 23.909, 21.927, 12.372, 16.158, 15.051,, 22.078, 29.417, 25.297, 23.572, 40.773, 12.147, 19.078, 27.210, 16.661,, 19.705
2016-08-02 01:00:00+02:00, 27.700, 30.700, 35.950, 28.137, 34.940, 15.576, 25.287, 20.915,, 25.162, 27.646, 34.645, 35.024, 47.219, 27.562, 22.128, 38.386, 24.210,, 22.002
2016-08-02 02:00:00+02:00, 16.800, 16.900, 27.990, 21.548, 19.806, 10.423, 16.764,  8.928,, 22.772, 22.925, 23.791, 26.666, 29.628, 14.736, 15.021, 28.706, 21.755,, 15.083
2016-08-02 03:00:00+02:00, 14.200, 15.300, 14.855, 17.089, 19.565, 10.316, 16.850,  6.897,, 25.964, 19.468, 20.512, 24.997, 25.990, 15.873, 14.023, 25.045, 26.088,, 11.896
2016-08-02 04:00:00+02:00, 10.500, 14.500, 17.745, 15.697, 22.417, 11.122, 20.951, 13.836,, 28.417, 24.457, 21.417, 23.858, 33.621, 15.039, 13.799, 27.249, 25.434,, 14.041
